,Comment,Description,ID,Link1,Link2,String,Type,user-agent
782,87.118.118.12x,Igde search (Russia) robot,id_g_m_281207_1,http://igde.ru/,,igdeSpyder (compatible; igde.ru; +http://igde.ru/doc/tech.html),R,"
"
783,,iGetter download manager,id_g_m_476,http://www.igetter.net,,iGetter/1.x (Macintosh;G;PPC),D,"
"
784,,iGetter download manager,id_g_m_477,http://www.igetter.net,,iGetter/2 (Macintosh; U; PPC Mac OS X; en),D,"
"
785,196.12.53.xx,Webkhoj - Indian language search engine,id_g_m_120507_1,http://webkhoj.iiit.net/,,IIITBOT/1.1 (Indian Language Web Search Engine; http://webkhoj.iiit.net; pvvpr at iiit dot ac dot in),R,"
"
786,72.44.58.2xx,Ilial Knowledge Search robot,id_g_m_040607_2,http://www.ilial.com/crawler/,,"ilial/Nutch-0.9 (Ilial, Inc. is a Los Angeles based Internet startup company. For more information please visit http://www.ilial.com/crawler; http://www.ilial.com/crawler; crawl@ilial.com)",R,"
"
787,164.67.195.xx,Unknown robot from UCLA using Nutch,id_g_m_290906_1,http://www.ucla.edu/,http://lucene.apache.org/nutch/,ilial/Nutch-0.9-dev,R,"
"
788,s. also INGRID/3.0 .. / Mozilla/3.0 (INGRID/3.0 ..,Ilse Netherlands robot (62.69.178.xx),id_g_m_270806_1,http://www.ilse.nl/,,IlseBot/1.x,R,"
"
789,213.215.201.2xx,Il Trovatore - Italian search engine robot,id_g_m_478,http://www.iltrovatore.it,,IlTrovatore-Setaccio ( http://www.iltrovatore.it),R,"
"
790,213.215.201.2xx,Il Trovatore - Italian search engine robot,id_g_m_479,http://www.iltrovatore.it,,Iltrovatore-Setaccio/0.3-dev (Indexing; http://www.iltrovatore.it/bot.html; info@iltrovatore.it),R,"
"
791,213.215.201.2xx,Il Trovatore - Italian search engine robot,id_g_m_480,http://www.iltrovatore.it,,IlTrovatore-Setaccio/1.2 ( http://www.iltrovatore.it/aiuto/faq.html),R,"
"
792,213.215.201.2xx,Il Trovatore - Italian search engine robot,id_g_m_481,http://www.iltrovatore.it,,Iltrovatore-Setaccio/1.2 (It-bot; http://www.iltrovatore.it/bot.html; info@iltrovatore.it),R,"
"
793,213.215.201.2xx,Il Trovatore - Italian search engine robot,id_g_m_482,http://www.iltrovatore.it,,iltrovatore-setaccio/1.2-dev (spidering; http://www.iltrovatore.it/aiuto/.....),R,"
"
794,213.215.201.2xx,Il Trovatore - Italian search engine robot,id_g_m_040506_1,http://www.iltrovatore.it,,IlTrovatore/1.2 (IlTrovatore; http://www.iltrovatore.it/bot.html; bot@iltrovatore.it),R,"
"
795,,ImageVisu image and graphics viewer - display files from the Web (HTTP and ECWP),id_g_m_060107_2,http://geovisu.free.fr/imagvisu/english/,,ImageVisu/v4.x.x,B,"
"
796,72.14.164.1xx,BD-Brandprotect copyright infringement crawler,id_g_m_080907_1,http://www.bdbrandprotect.com/,http://www.bdbrandprotect.com/solutions_5.html,ImageWalker/2.0 (www.bdbrandprotect.com),R,"
"
797,,HttpClient - a PHP Web Client Class,id_g_m_110306_1,http://scripts.incutio.com/httpclient/index.php,,Incutio HttpClient v0.x,,"
"
798,,IncyWincy search engine using DMOZ Open Directory database,id_g_m_483,http://www.loopimprovements.com,,IncyWincy data gatherer(webmaster@loopimprovements.com,R,"
"
799,,IncyWincy search engine using DMOZ Open Directory database,id_g_m_484,http://www.loopimprovements.com,,IncyWincy page crawler(webmaster@loopimprovements.com,R,"
"
800,,Look.com robot using IncyWincy search engine,id_g_m_485,http://www.loopimprovements.com,,IncyWincy(http://www.look.com),R,"
"
801,,IncyWincy search engine using DMOZ Open Directory database,id_g_m_486,http://www.loopimprovements.com,,IncyWincy(http://www.loopimprovements.com/robot.html),R,"
"
802,,IncyWincy search engine using DMOZ Open Directory database,id_g_m_487,http://www.loopimprovements.com,,IncyWincy/2.1(loopimprovements.com/robot.html),R,"
"
803,,Index the Web (69.57.134.xx) crawler,id_g_m_488,http://www.indextheweb.com/,,IndexTheWeb.com Crawler7,R,"
"
804,see also Educate Search VxB - Full Web Bot,Spam bot from diff. IPs,id_g_m_489,,,Industry Program 1.0.x,S,"
"
805,,Inet Library Resource Center robot,id_g_m_490,http://www.inetlibrary.com,,Inet library,R,"
"
806,,InetURL IVM (phone software) plugin for web server access ?,id_g_m_491,http://www.nch.com.au/ivm/plugins.html,,InetURL/1.0,,"
"
807,88.149.164.2xx,Pubblisito.com search - Italia,id_g_m_270607_1,http://www.pubblisito.com/search/,,info@pubblisito.com- (http://www.pubblisito.com) il Sud dei Motori di Ricerca,R,"
"
808,75.126.48.17x,Infoaxe - search history and bookmark service,id_g_m_211208_2,http://www.infoaxe.com/,,Infoaxe./Nutch-0.9,C,"
"
809,s.also - Convera... Maybe does guestbook / forum spamming s. here http://www.webmasterworld.com/forum11/2871.htm,Converas RetrievalWare Internet Spider (63.241.61.x),id_g_m_492,http://www.convera.com/Products/,,infoConveraCrawler/0.8 ( http://www.authoritativeweb.com/crawl),R S ?,"
"
810,,Versions-project.org Ingelin spider,id_g_m_493,http://www.versions-project.org/,,InfoFly/1.0 (http://www.versions-project.org/),R,"
"
811,,InfoLink link checking tool,id_g_m_494,http://www.biggbyte.com/biggbyte3/index.html,,InfoLink/1.x,C,"
"
812,,INFOMINE Scholary Internet Resource Collection crawler,id_g_m_495,http://infomine.ucr.edu,,INFOMINE/8.0 Adders,R,"
"
813,,INFOMINE Scholary Internet Resource Collection crawler,id_g_m_496,http://infomine.ucr.edu,,INFOMINE/8.0 RemoteServices,R,"
"
814,,INFOMINE Scholary Internet Resource Collection crawler,id_g_m_497,http://infomine.ucr.edu,,INFOMINE/8.0 VLCrawler (http://infomine.ucr.edu/useragents),R,"
"
815,,164.71.1.1xx jp.co.fujitsu.t2 Robot,id_g_m_498,,,InfoNaviRobot(F107),R,"
"
816,,Infoseek robot,id_g_m_499,http://www.infoseek.com,,InfoSeek Sidewinder/0.9,R,"
"
817,,Infoseek robot,id_g_m_500,http://www.infoseek.com,,InfoSeek Sidewinder/1.0A,R,"
"
818,,Infoseek robot,id_g_m_501,http://www.infoseek.com,,InfoSeek Sidewinder/1.1A,R,"
"
819,,Infoseek robot,id_g_m_502,http://www.infoseek.com,,Infoseek SideWinder/1.45 (Compatible; MSIE 10.0; UNIX),R,"
"
820,210.148.160.1xx,Infoseek Japan robot,id_g_m_503,http://www.infoseek.com,,Infoseek SideWinder/2.0B (Linux 2.4 i686),R,"
"
821, s.also - Mozilla/3.0 (INGRID/3.0 .. / IlseBot/1.0 ..,Ilse Netherlands robot (62.69.178.xx),id_g_m_504,http://www.ilse.nl/,,INGRID/3.0 MT (webcrawler@NOSPAMexperimental.net; http://webmaster.ilse.nl/jsp/webmaster.jsp),R,"
"
822,,Inktomi (Hotbot-Lycos NBCi etc.) robot,id_g_m_505,http://www.inktomi.com/,,Inktomi Search,R,"
"
823,s. also - Enterprise_Search - ES.NET_Crawler,Enterprise Search engine software (64.202.165.xxx) ,id_g_m_506,http://www.innerprise.net,,InnerpriseBot/1.0 (http://www.innerprise.com/),R,"
"
824,s. also Insitornaut,Insitor Search robot (80.67.20.1xx),id_g_m_111205_4,http://www.insitor.com/,,Insitor.com search and find world wide!,R,"
"
825,s. also Insitor.com,Insitor Search robot (80.67.20.1xx),id_g_m_121205_3,http://www.insitor.com/,,Insitornaut,R,"
"
826,,download manager,id_g_m_507,,,InstallShield DigitalWizard,D,"
"
827,,Integrity - website broken link checker for MAC OSx,id_g_m_200308_1,http://peacockmedia.co.uk/index.php/products/7-products/4-integrity,,integrity/1.6,C,"
"
828,,Microton Intelix robot for Eurotran translation software ?,id_g_m_010907_1,http://www.microton.cz/intelix/,,Intelix/0.x (cs; http://www.microton.cz/intelix/; microton@@microton.cz),D,"
"
829,,Interarchy file transfer software - SFTP/FTP client for Mac OS X,id_g_m_508,http://www.interarchy.com,,Interarchy/x.x.x (InterarchyCrawler),D,"
"
830,,Dream Train (Japan) Internet search robot,id_g_m_509,http://www.dti.ne.jp,,Internet Ninja x.0,R,"
"
831,s.also - archive.org_bot - Mozilla/5.0 (compatible;archive.org_bot/...,Heritrix - The Internet Archive's open-source crawler based on Nutch (207.241.225.2xx),id_g_m_510,http://www.archive.org/,http://lucene.apache.org,InternetArchive/0.8-dev(Nutch;http://lucene.apache.org/nutch/bot.html;nutch-agent@lucene.apache,R,"
"
832,,Internet Link Agent - link checking tool,id_g_m_511,http://www.osk.3web.ne.jp/~goronyan/winprg/sub.shtml,,InternetLinkAgent/3.1,C,"
"
833,,Internetseer Web site monitoring / Claymont robot,id_g_m_512,http://www.internetseer.com,,InternetSeer.com,R,"
"
834,,intraVNews - Feed reader & RSS aggregator for Outlook,id_g_m_513,http://www.intravnews.com,,intraVnews/1.x,B,"
"
835,149.20.54.1xx,Internet Open Index crawler using Nutch,id_g_m_061208_1,http://index.isc.org/,http://www.nutch.org,IOI/2.0 (ISC Open Index crawler; http://index.isc.org/; bot@index.isc.org),R,"
"
836,,IP*Works! HTTP Component,id_g_m_514,http://www.nsoftware.com/products/controls/?ctl=HTTP,,IP*Works! V5 HTTP/S Component - by /n software - www.nsoftware.com,,"
"
837,,IP2Location - Reverse lookup geographical data and ISP by IP,id_g_m_515,http://www.ip2location.com,,http://www.ip2location.com,R C,"
"
838,,IP2Map - geographical IP mapping,id_g_m_270106_1,http://www.ip2map.com/,,IP2MapBot/1.1 <a href=http://www.ip2map.com>http://www.ip2map.com</a>,R C,"
"
839,,Laurions Ipium robot,id_g_m_516,http://www.laurion.com,,IPiumBot laurion(dot)com,R,"
"
840,,Ipselon Web Search robot,id_g_m_517,http://www.ipselon.com,,IpselonBot/0.xx-beta (Ipselon; http://www.ipselon.com; ipselonbot@ipselon.com),R,"
"
841,,Iria download manager,id_g_m_518,http://www5.tok2.com/home/koteturamu/soft/iria.htm,,Iria/1.xxa,D,"
"
842,128.194.135.xx,IRL-crawler - Texas A&M University research project crawler,id_g_m_519,http://irl.cs.tamu.edu,,IRLbot/1.0 ( http://irl.cs.tamu.edu/crawler),R,"
"
843,128.194.135.xx,IRL-crawler - Texas A&M University research project crawler,id_g_m_240308_4,http://irl.cs.tamu.edu,,IRLbot/3.0 (compatible; MSIE 6.0; http://irl.cs.tamu.edu/crawler/),R,"
"
844,,url_log - Irssi Perl url grabber,id_g_m_520,http://www.irssi.org/scripts/html/url_log.pl.html,,IrssiUrlLog/0.2,,"
"
845,,Irvine downloading tool,id_g_m_521,http://hp.vector.co.jp/authors/VA024591/,,Irvine/1.x.x,D,"
"
846,,Unknown spambot / harvester from diff. IPs,id_g_m_140506_1,http://www.projecthoneypot.org/ip_inspector.php?iph=978231e229521680d11cb93f32de0fa1,,ISC Systems iRc Search 2.1,S,"
"
847,,iSiloX document converter for iSilo reader,id_g_m_030106_1,http://www.isilox.com/,,iSiloX/4.xx Windows/32,B,"
"
848,,Unknown University of Alberta link-checking ?,id_g_m_522,http://www.ualberta.ca,,isurf (tszhu@canada.com),C,"
"
849,,iTunes UA name for access and decrypt the iTunes music store pages,id_g_m_150408_5,http://www.apple.com/itunes/,,iTunes/x.x.x,B,"
"
850,,Some spam bot from 66.139.78.xx(x),id_g_m_523,,,IUPUI Research Bot v 1.9a,S,"
"
851,,iVia robot - Open source Internet portal & virtual library system software,id_g_m_280906_1,http://ivia.ucr.edu/,,iVia Page Fetcher (http://ivia.ucr.edu/useragents.shtml),D,"
"
852,,iVia robot - Open source Internet portal & virtual library system software,id_g_m_524,http://ivia.ucr.edu/,,iVia/4.0 CanonizeUrl (http://infomine.ucr.edu/iVia/useragents.shtml,D,"
"
853,72.14.164.1xx,"BD BrandProtect - brand, company or trademarks online monitoring",id_g_m_180707_1,http://www.brandprotect.com/,,IWAgent/ 1.0 - www.brandprotect.com,R,"
"
854,,Proxy message from jp-q.ne.jp,id_g_m_525,,,J-PHONE/3.0/J-SH07,P,"
"
855,,ODIN Directory Japan robot (163.138.95.xx),id_g_m_526,http://www.ingrid.org,,Jabot/6.x (http://odin.ingrid.org/),R,"
"
856,,ODIN Directory Japan robot (163.138.95.xx),id_g_m_527,http://www.ingrid.org,,Jabot/7.x.x (http://odin.ingrid.org/),R,"
"
857,,German Domanova (offline since Feb.02) robot,id_g_m_528,,,Jack,R,"
"
858,,Jakarta Commons (Java based) HTTP client,id_g_m_529,http://jakarta.apache.org/commons/httpclient/,,Jakarta Commons-HttpClient/2.0xxx,B,"
"
859,,Jakarta Commons (Java based) HTTP client,id_g_m_530,http://jakarta.apache.org/commons/httpclient/,,Jakarta Commons-HttpClient/3.0-rcx,B,"
"
860,,JamBot search robot (70.146.82.xx),id_g_m_240306_3,http://www.jambot.com/,,Jambot/0.1.x (Jambot; http://www.jambot.com/blog; crawler@jambot.com),R,"
"
861,70.146.82.xx,JamBot search robot,id_g_m_130108_1,http://www.jambot.com/,,Jambot/0.2.1 (Jambot; http://www.jambot.com/blog/static.php?page=webmaster-robot; crawler@jambot.com),R,"
"
862,,Java VM,id_g_m_531,http://java.sun.com/,,Java 1.1,,"
"
863, used as robot from 194.203.40.xx,Java VM,id_g_m_532,http://java.sun.com/,,Java/1.4.1_01,R B D,"
"
864,,Java VM,id_g_m_533,http://java.sun.com/,,Java1.0.21.0,B,"
"
865,,Java VM,id_g_m_534,http://java.sun.com/,,Java1.1.xx.x,,"
"
866,,Java VM,id_g_m_535,http://java.sun.com/,,Java1.3.0rc1,,"
"
867,,Java VM,id_g_m_536,http://java.sun.com/,,Java1.3.x,,"
"
868,used by diff. IPs for various purposes i.e.: - Dortmund University Java based robot - Roadrunner.net (66.108.xxx.xxx) user robot in conjunction w. RPT-HTTPClient/0.3-3,Java VM,id_g_m_537,http://java.sun.com/,http://www.informatik.uni-dortmund.DE,Java1.4.0,R B D,"
"
869,,Jayde B2B Search robot (66.28.139.xx),id_g_m_538,http://www.jayde.com,,Jayde Crawler. http://www.jayde.com,R,"
"
870,,some site downloading tool ? via 61.77.51.xxx,id_g_m_539,,,JBH Agent 2.0,D,"
"
871,,WAP 2.0 / jBrowser for handhelds,id_g_m_540,http://www.jataayusoft.com/DbWAPHH.htm,,jBrowser/J2ME Profile/MIDP-1.0 Configuration/CLDC-1.0 (Google WAP Proxy/1.0),B,"
"
872,,JCheckLinks Java hyperlink validator,id_g_m_541,http://web.purplefrog.com/%7Ethoth/jchecklinks/,,JCheckLinks/0.1 RPT-HTTPClient/0.3-1,C,"
"
873,,Java Development Kit,id_g_m_542,http://developers.sun.com/index.html,,JDK/1.1,,"
"
874,,Insignias Jeode (PDA) Java platform,id_g_m_543,http://www.insignia.com/content/products/jvmProducts.shtml,,Jeode/1.x.x,B,"
"
875,,JetEye Search robot (64.62.142.xxx / 64.71.144.xxx),id_g_m_544,http://www.jeteye.com,,Jetbot/1.0,R,"
"
876,,Omea RSS -  Atom - newsgroups web page reader ,id_g_m_545,http://www.jetbrains.com/omea_reader/,,JetBrains Omea Reader 1.0.x (http://www.jetbrains.com/omea_reader/),B,"
"
877,,Omea RSS -  Atom - newsgroups web page reader ,id_g_m_546,http://www.jetbrains.com/omea_reader/,,JetBrains Omea Reader 2.0 Release Candidate 1 (http://www.jetbrains.com/omea_reader/),B,"
"
878,,JetCar / Flashget download manager,id_g_m_547,http://www.amazesoft.com,,JetCar,D,"
"
879,,Jigsaw - W3C's CSS Validator Server,id_g_m_548,http://jigsaw.w3.org/css-validator/validator-uri.html,,Jigsaw/2.2.x W3C_CSS_Validator_JFouffa/2.0,C,"
"
880,,Jobo website downloading program,id_g_m_550,http://www.matuschek.net/software/jobo/index.html,,JoBo/1.x (http://www.matuschek.net/jobo.html),D B,"
"
881,,Jobo website downloading program,id_g_m_549,http://www.matuschek.net/software/jobo/index.html,,JoBo/@JOBO_VERSION@(http://www.matuschek.net/jobo.html),D B,"
"
882,,Finacialbot.com - German (213.61.218.xx) job search JobRoboter,id_g_m_551,http://www.finbot.com/jr1.html,,JobSpider_BA/1.1,R,"
"
883,,Jocsoft Web Spider - website downloading tool,id_g_m_552,http://www.jocsoft.com/jws/index.htm,,JOC Web Spider,D B,"
"
884,216.227.208.1xx,Jordo Media RSS / Atom feed directory link checking,id_g_m_051206_5,http://www.jordomedia.com/,,JordoMedia/1.0 RSS File Reader (http://www.jordomedia.com),C,"
"
885,,Journster.com RSS/Atom aggregator,id_g_m_090206_2,http://beta.journster.com/,,Journster [alpha] (http://journster.com/),C,"
"
886,,Journster.com RSS/Atom aggregator,id_g_m_090206_3,http://beta.journster.com/,,Journster.com RSS/Atom aggregator 0.5 (http://www.journster.com/bot.phtml),C,"
"
887,,Check Favorites bookmark checking,id_g_m_553,http://www.jrtwine.com/Products/CheckFavs/,,JRTS Check Favorites Utility,C,"
"
888,,Check Favorites bookmark checking,id_g_m_554,http://www.jrtwine.com/Products/CheckFavs/,,JRTwine Software Check Favorites Utility,C,"
"
889,,Jyxo search (Czech Republic) robot (212.71.128.xx),id_g_m_555,http://jyxo.cz/,,Jyxobot/x,R,"
"
890,,K-meleon browser -  Windows 2000,id_g_m_556,http://kmeleon.sourceforge.net/,,K-Meleon/0.6 (Windows; U; Windows NT 5.1; en-US; rv:0.9.5) Gecko/20011011,B,"
"
891,,Verity K2 Spider ( Network search software),id_g_m_557,http://www.verity.com/products/pdf/MK0368a_K2_Spider.pdf,,k2spider,R,"
"
892,143.248.134.22x,Unknown robot from AITrc (Advanced Information Technology Research Center) - Korea,id_g_m_010108_3,http://aitrc.kaist.ac.kr/english/,,KAIST AITrc Crawler,R,"
"
893,216.139.221.1xx,Kakle ranked metasearch robot,id_g_m_010506_1,http://www.kakle.com/,,KakleBot - www.kakle.com/0.1 (KakleBot - www.kakle.com; http:// www.kakle.com/bot.html; support@kakle.com),R,"
"
894,195.210.57.1xx,Kalooga image crawler,id_g_m_250408_3,http://www.kalooga.com/,,kalooga/kalooga-4.0-dev-datahouse (Kalooga; http://www.kalooga.com; info@kalooga.com),R,"
"
895,195.210.57.1xx,Kalooga image crawler,id_g_m_011108_3,http://www.kalooga.com/,,kalooga/KaloogaBot (Kalooga; http://www.kalooga.com/info.html?page=crawler; crawler@kalooga.com),R,"
"
896,,Kapere site grapper / web downloader,id_g_m_558,http://www.kapere.com,,Kapere (http://www.kapere.com),D,"
"
897,,Kazehakase - Gecko based browser (Japan),id_g_m_090807_1,http://kazehakase.sourceforge.jp/,,Kazehakase/0.x.x.[x],B,"
"
898,,Openwave UP.Browser for mobiles via Google WAP Proxy (216.239.33.x),id_g_m_559,http://www.openwave.com,,KDDI-SN22 UP.Browser/6.0.7 (GUI) MMP/1.1 (Google WAP Proxy/1.0),P,"
"
899,,Kenjin Spider search agent,id_g_m_561,http://www.kenjin.ne.jp,,Kenjin Spider,R,"
"
900,,Dznet.com Kevin crawler (link checking ?) via 68.39.148.xx (nj.comcast.net),id_g_m_562,http://www.dznet.com,,Kevin http://dznet.com/kevin/,R,"
"
901,,Website AlertsKevin crawler (website monitoring) via 68.39.148.xx (nj.comcast.net),id_g_m_563,http://www.websitealert.net,,Kevin http://websitealert.net/kevin/,R,"
"
902,,Voila.fr robot,id_g_m_560,http://www.voila.fr,,KE_1.0/2.0 libwww/5.2.8,R,"
"
903,,Some Perl search script from KFSW (Germany),id_g_m_301105_5,http://www.kfsw.de/,,KFSW-Bot (Version: 1.01 powered by KFSW www.kfsw.de),R,"
"
904,,kinja weblog search robot,id_g_m_100206_4,http://www.kinja.com/,,kinja-imagebot (http://www.kinja.com/),R,"
"
905,,kinja weblog search robot,id_g_m_100206_3,http://www.kinja.com/,,kinjabot (http://www.kinja.com),R,"
"
906,,Fireball search (Germany) robot,id_g_m_564,http://www.fireball.de,,KIT-Fireball/2.0,R,"
"
907,,Fireball search (Germany) robot,id_g_m_565,http://www.fireball.de,,KIT-Fireball/2.0 (compatible; Mozilla 4.0; MSIE 5.5),R,"
"
908,,Klondike WAP Browser,id_g_m_566,http://www.apachesoftware.com,,Klondike/1.50 (WSP Win32) (Google WAP Proxy/1.0),B,"
"
909,,University of Washington KnowItAll - web information extraction,id_g_m_567,http://www.cs.washington.edu,,KnowItAll(knowitall@cs.washington.edu),R,"
"
910,,The knowledge.com (ODP) directory robot,id_g_m_568,http://www.knowledge.com,,Knowledge.com/0.x,R,"
"
911,,Kontiki Client download manager,id_g_m_569,http://www.kontiki.com/client/userhelp_f.shtml,,Kontiki Client x.xx,D,"
"
912,powered by Nutch,Krugle source code search engine for developers (64.71.164.1xx) ,id_g_m_280406_2,http://www.krugle.com/,,"Krugle/Krugle,Nutch/0.8+ (Krugle web crawler; http://www.krugle.com/crawler/info.html; webcrawler@krugle.com)",R,"
"
913,12.129.110.xx,KnowledgeStorm technology industry crawler for Findtech.com,id_g_m_180606_2,http://www.findtech.com/,http://www.knowledgestorm.com/resources/content/crawler/index.html,KSbot/1.0 (KnowledgeStorm crawler; http://www.knowledgestorm.com/resources/content/crawler/index.html; crawleradmin@knowledgestorm.com),R,"
"
914,,Kuloko contextual search robot,id_g_m_570,http://www.kuloko.com/,,kuloko-bot/0.x,R,"
"
915,,Kuloko contextual search robot,id_g_m_571,http://www.kuloko.com,,kulokobot www.kuloko.com kuloko@backweave.com,R,"
"
916,,National Library of Sweden Heritage Project robot,id_g_m_572,http://www.kb.se/ENG/kbstart.htm,,kulturarw3/0.1,R,"
"
917,Sanoma also runs some web-portals i.e. http://www.startlap.com/,Link or server checking from Sanoma Budapest (195.70.35.xxx),id_g_m_301105_2,http://sanomabp.hu/,,KummHttp/1.1 (compatible; KummClient; Linux rulez),C R,"
"
918,,UP.Browser for mobiles on Kyocera KWC-KX9 cellphone,id_g_m_280209_3,http://www.openwave.com,,KWC-KX9/1109 UP.Browser/6.2.3.9.g.1.107 (GUI) MMP/2.0 UP.Link/6.3.0.0.0,B,"
"
919,http://ir.dcs.gla.ac.uk/wiki/TREC-Blog,TREC Blog Track - Blog and news feed crawler,id_g_m_211208_3,,,Labrador/0.2; http://ir.dcs.gla.ac.uk/labrador; craigm@dcs.gla.ac.uk,130.209.241.2xx,"
"
920,,Intels Lachesis web site response time monitoring tool,id_g_m_573,ftp://ftp.imag.fr/pub/labo-LSR/DRAKKAR/internet-performance/lachesis/,,Lachesis,C,"
"
921,reads robots.txt,Unknown robot from Easten Network China (202.96.51.1xx),id_g_m_140406_1,,,lanshanbot/1.0,,"
"
